"","form_id","establishment_id","establishment_number","establishment_name","establishment_size","establishment_state","project_code","collection_date","sample_source_name","product_type","salmonella_sp_analysis","salmonella_quantitative_cfu_ml","establishment_zip","latitude","longitude","salmonella_serotype1"
"20147","103404908",6163988,"M51354+P51354","Select Cut Meat Processing","Small","IL","HC_CPT_LBW01",2024-06-11,"Product-Raw-Intact-Chicken","Breast","Positive","<10","60616",41.85653399,-87.63837401,"Typhimurium"
"20148","103405254",6164030,"P46374","Sanderson Farms Processing Inc. Tyler Processing Division","Large","TX","HC_CPT_LBW01",2024-06-11,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"75708",32.45971901,-95.23259102,NA
"20149","103412598",6164041,"P46379+V46379","Peco Foods, Inc","Small","MS","HC_CPT_LBW01",2024-06-11,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"39773",33.59425399,-88.66378403,NA
"20150","103406624",6164241,"M46498+P46498","Westminster Meat Packing, Inc.","Small","VT","HC_CPT_LBW01",2024-06-11,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"5158",43.09293001,-72.45962201,NA
"20151","103408803",6164265,"P1949","Simmons Prepared Foods, Inc.","Large","AR","HC_CPT_LBW01",2024-06-11,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"72734",36.29929119,-94.44983973,NA
"20152","103410466",6164599,"P46672","Norman W. Fries","Small","GA","HC_CPT_LBW01",2024-06-11,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"30467",32.76411201,-81.67095801,NA
"20153","103410706",6164842,"P46973","Zahran Import Export Wholesale Inc.","Very Small","NY","HC_CPT_LBW01",2024-06-11,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"11101",40.75329918,-73.93265768,NA
"20154","103406573",6165627,"M47462+P47462","Colorado Food Enterprises Inc.","Small","CO","HC_CPT_LBW01",2024-06-11,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"80216",39.77098799,-104.975051,NA
"20155","103410596",6165887,"P47629","Soulshine Farms, LLC","Large","GA","HC_CPT_LBW01",2024-06-11,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"30504",34.26691102,-83.85976898,NA
"20156","103406080",6166655,"M40440A+P40440A","RYC Foods","Small","TX","HC_CPT_LBW01",2024-06-11,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"78223",29.32204199,-98.42843804,NA
"20157","103410861",6167176,"M1759+P1759","Fortune Wisconsin LLC","Very Small","WI","HC_CPT_LBW01",2024-06-11,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"54303",44.529544,-88.08429101,NA
"20158","103405135",3,"P40","Pilgrim's Pride Corporation","Large","GA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"30540",34.68529401,-84.49111597,NA
"20159","103408717",8,"P170","Wayne Farms LLC","Large","GA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Positive","<10","30567",34.17878445,-83.67254425,"Enteritidis"
"20160","103405296",60,"P2632","Pilgrim's Pride Corporation","Large","FL","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"32060",30.37325269,-83.15682188,NA
"20161","103405249",72,"P6505","Norman W. Fries, Inc.","Large","GA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"30417",32.18078201,-81.890903,NA
"20162","103405308",567,"M7478+P1","Tyson Foods, Inc.","Large","NC","HC_CPT_LBW01",2024-06-12,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"28697",36.14405722,-81.16277378,NA
"20163","103407181",592,"P1309","House of Raeford Farms Inc.","Large","SC","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"29609",34.89349202,-82.368142,NA
"20164","103409978",656,"M7428+P7428+V7428","Joyce Foods, Inc.","Small","NC","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"27103",36.04135033,-80.37357602,NA
"20165","103408490",664,"M7470+P7470","Mountaire Farms Inc. - NC Division","Large","NC","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"28357",34.86820529,-79.1058467,NA
"20166","103410234",669,"M7964+P7964","Columbia Meats. Inc.","Very Small","SC","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"29170",33.94708299,-81.110291,NA
"20167","103405755",696,"P9197","Perdue Foods, LLC.","Large","NC","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Positive","<10","27849",36.14407152,-77.21076487,"Infantis"
"20168","103405759",734,"P18285","Perdue Foods LLC","Large","SC","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"29536",34.47110875,-79.39455828,NA
"20169","103410741",1023,"M4460+P4460+V4460","Great American Foods","Small","NJ","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"7105",40.718171,-74.146174,NA
"20170","103406922",1840,"P18978","Misty Knoll Farms","Small","VT","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"5472",44.12502099,-73.14839502,NA
"20171","103407543",2251,"P806","Tyson Foods, Inc.","Large","VA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"23442",37.884826,-75.555989,NA
"20172","103409332",2267,"P1318","Perdue Foods, LLC","Large","DE","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"19963",38.92299902,-75.42138703,NA
"20173","103411041",2314,"P4602A","NEW MARKET POULTRY, LLC","Small","VA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Wing","Positive","<10","22844",38.64705302,-78.67028596,"Kentucky"
"20174","103404911",2349,"P7903","Perdue Foods, LLC","Large","VA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"23301",37.73414302,-75.65660201,NA
"20175","103408770",2351,"P7927","AMICK FARMS, LLC","Large","MD","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"21643",38.63468799,-75.85720903,NA
"20176","103405053",2902,"M18554+P18554","JCG Industries","Large","IL","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"60641",41.95846598,-87.74135701,NA
"20177","103410676",2961,"M322A+P322","Pilgrim's Pride Corporation","Large","MN","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"56320",45.46213701,-94.40604702,NA
"20178","103406788",3770,"M13556+P13556","Tyson Foods, Inc.","Large","MO","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"65301",38.74823202,-93.31994096,NA
"20179","103414073",3786,"M19433+P19433","Ambassador Meat Dist. Inc.","Small","MO","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"64120",39.119651,-94.54716198,NA
"20180","103409520",3846,"P72","Tyson Foods, Inc","Large","AR","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"72834",35.2167011,-93.16241198,NA
"20181","103411959",3850,"P165S+V165S","Bachoco OK Foods","Large","AR","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"72904",35.42356018,-94.38529636,NA
"20182","103409532",3873,"M5842+P5842+V5842","Tyson Foods, Inc.","Large","AR","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"72764",36.19039674,-94.125624,NA
"20183","103413867",3874,"M6010T+P6010T+V6010T","National Steak Processors (2024), LLC.","Small","OK","HC_CPT_LBW01",2024-06-12,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"74055",36.25953931,-95.85147672,NA
"20184","103410803",3890,"P7264+V7264","Sanderson Farms, Inc.","Large","LA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"70401",30.50505299,-90.50832802,NA
"20185","103410240",3923,"M19719+P19719","Twin Rivers Foods","Small","AR","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Positive","<10","72901",35.39149743,-94.4274249,"Schwarzengrund"
"20186","103407575",3942,"P486","Simmons Prepared Foods, Inc.","Small","AR","HC_CPT_LBW01",2024-06-12,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Wing","Negative",NA,"72761",36.18428625,-94.53195603,NA
"20187","103411692",4221,"M4800+P4800+V4800","Eddy Packing Co., Inc.","Small","TX","HC_CPT_LBW01",2024-06-12,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Positive","<10","77995",29.311913,-97.140884,"Enteritidis"
"20188","103405485",4236,"P7044","Tyson Foods, Inc.","Large","TX","HC_CPT_LBW01",2024-06-12,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Wing","Negative",NA,"75633",32.17315599,-94.32553298,NA
"20189","103404865",4243,"P7091","Pilgrim's Pride Corporation","Small","TX","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"75455",33.14647399,-94.98270201,NA
"20190","103410648",4487,"P308","Koch Foods of Mississippi","Large","MS","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"39117",32.35494571,-89.65521649,NA
"20191","103410950",4491,"P559","Tyson Foods, Inc.","Large","AL","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"35950",34.27141478,-86.19660385,NA
"20192","103407163",4512,"P6510","Peco Foods, Inc","Large","MS","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"39422",32.01580849,-89.28461618,NA
"20193","103413091",4521,"M9141+P9141","Koch Foods of Mississippi","Large","MS","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"39074",32.35218138,-89.47379622,NA
"20194","103411945",4526,"P17500","Pilgrim's Pride Corporation","Large","AL","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Wing","Positive","<10","35654",34.46090359,-87.6718268,"Kentucky"
"20195","103405181",4530,"P18557","Sanderson Farms, Inc.","Large","MS","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"39666",31.27224222,-90.37336563,NA
"20196","103406866",4540,"P320","Sanderson Farms, Inc.","Large","MS","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"39440",31.66699599,-89.160189,NA
"20197","103411931",4783,"M20322+P20322","Keystone Foods, LLC.","Large","AL","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"36027",31.80829045,-85.32132194,NA
"20198","103406671",5200,"M2874+P2874","Allen Brothers, LLC","Small","CA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"94804",37.92612201,-122.373509,NA
"20199","103408100",5543,"M19953+P19953","Go Go Sales Inc.","Very Small","CA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"90023",34.02014,-118.213361,NA
"20200","103406116",5609,"M1160+P9207","Rocker Bros. Meat & Provision Inc.","Small","CA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"90302",33.971432,-118.348948,NA
"20201","103405100",5680,"M4159+P4159","HV Randall Foods, Inc.","Small","CA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"90058",33.999244,-118.217084,NA
"20202","103413044",5737,"M6070+P6070","Los Angeles Poultry","Small","CA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Wing","Positive","35","90058",33.99968702,-118.242837,"Kentucky"
"20203","103408183",5801,"M11078+P11078","Burris Logistics","Small","CA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"90033",34.04032999,-118.223597,NA
"20204","103411229",5896,"M20153+P20153","Rice Field Corporation","Small","CA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"91746",34.03538601,-117.976997,NA
"20205","103412354",6555,"M8389+P8389+V8389","Pasqualichio Bros. Inc.","Small","PA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"18434",41.46464846,-75.54680009,NA
"20206","103407565",6806,"M9783+P8422","Schiff's Restaurant Service, Inc.","Very Small","PA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"18508",41.44899002,-75.63914804,NA
"20207","103408775",6972,"P529+V529","Pilgrim's Pride Corporation","Small","WI","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"54612",44.25770702,-91.51079903,NA
"20208","103408024",7809,"M21254+P21254","William & Co., Inc.","Very Small","MA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"2118",42.33036734,-71.06641115,NA
"20209","103408657",8015,"M21498+P21498","Ozark Mountain Poultry Inc.","Large","AR","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"72756",36.34747759,-94.12413395,NA
"20210","103405048",9469,"M31877+P31877","Twin Rivers Foods","Small","AR","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"72823",35.24084454,-92.93090557,NA
"20211","103406601",12097,"M34095+P34095+V34095","A1 Meat Solutions, Inc.","Very Small","CA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Positive","<10","91732",34.06204201,-118.013124,"Schwarzengrund"
"20212","103412731",12362,"P855D","Pilgrim's Pride Corporation","Large","GA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"30601",33.97298068,-83.38782163,NA
"20213","103406486",12461,"P34308","Sanderson Farms, Inc.","Large","TX","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"76705",31.624357,-97.05139503,NA
"20214","103405403",13209,"M38514+P38514","C & S Poultry","Very Small","CA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"91754",34.054591,-118.148161,NA
"20215","103405371",13360,"M39891+P39891","Biloxi Beach Group LLC #1","Small","MS","HC_CPT_LBW01",2024-06-12,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Leg","Negative",NA,"39117",32.34956153,-89.66940379,NA
"20216","103411990",13550,"M2676+P2676","Southeast Poultry, Inc.","Small","AR","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"72756",36.35159419,-94.14681722,NA
"20217","103405066",123767,"P44935","Gold Creek Processing LLC","Small","GA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"30507",34.22334201,-83.80408297,NA
"20218","103406471",124532,"M45179+P45179","Roger's Poultry","Small","CA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"90001",33.978255,-118.237065,NA
"20219","103408152",126511,"M45345+P45345","JRC Culinary Group Inc.","Small","CA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"91706",34.108748,-117.9351083,NA
"20220","103406472",126871,"M46953+P46953","Fresh Advantage / Demakes Enterprises, LLC","Small","MA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"1923",42.57722478,-70.97487356,NA
"20221","103405220",127006,"P51179+V51179","Sanderson Farms, Inc.","Large","TX","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"75803",31.72859401,-95.69964601,NA
"20222","103412035",127044,"P45483","Peco Foods, Inc.","Large","AR","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"72455",36.21396418,-90.95791964,NA
"20223","103411572",127246,"M48119+P48119","Custom Craft Poultry","Small","AR","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"72501",35.79108805,-91.62174006,NA
"20224","103410794",6162129,"P5840","Simmons Prepared Foods, Inc.","Small","AR","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"72916",35.30437417,-94.38148729,NA
"20225","103410572",6163885,"P48304","Lincoln Premium Poultry","Large","NE","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"68025",41.41850268,-96.48580347,NA
"20226","103405114",6164113,"P18438B","Dupont Market, Inc. dba Grimaud Farms","Small","CA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"95205",37.96300799,-121.251728,NA
"20227","103413520",6164200,"P48471","Soulshine Farms LLC","Very Small","GA","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"30501",34.33272799,-83.78646597,NA
"20228","103405281",6164631,"M46689+P46689","Custom Cut Solutions","Large","AL","HC_CPT_LBW01",2024-06-12,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Breast","Negative",NA,"35950",34.25475802,-86.18416301,NA
"20229","103411546",6165818,"M47579+P47579","Tyson Foods Inc.","Large","TN","HC_CPT_LBW01",2024-06-12,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"38343",35.85098953,-88.92618991,NA
"20230","103405514",41,"P1250","Fieldale Farms Corporation","Large","GA","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"30531",34.50676129,-83.53699491,NA
"20231","103405901",578,"P510","House Of Raeford Farms","Large","NC","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"28458",34.85851543,-78.03286309,NA
"20232","103410601",579,"P622","Tyson Foods, Inc.","Large","NC","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"28110",34.98194528,-80.49242848,NA
"20233","103411217",589,"P1243","Perdue Foods, LLC.","Large","NC","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"28379",34.93485671,-79.75326875,NA
"20234","103407789",750,"P19128","Case Farms Processing","Large","NC","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"28333",35.32378878,-78.00129159,NA
"20235","103406304",1160,"M5142+P5142","Washington Avenue Poultry","Very Small","NY","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"11231",40.68526298,-74.00568333,NA
"20236","103413056",1177,"M5275+P5275","Lupo's Quality Deli","Small","NY","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"13760-4411",42.09481939,-76.07706224,NA
"20237","103407193",1423,"M18596+P18596","K&L Ranch Inc.","Small","NJ","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"7502",40.92382187,-74.18774003,NA
"20238","103411970",2111,"P17340","Pilgrim's Pride Corporation","Large","KY","HC_CPT_LBW01",2024-06-13,"Product-Raw-Ground, Comminuted or Otherwise Nonintact-Chicken","Leg","Negative",NA,"42051",36.82913699,-88.65245697,NA
"20239","103407491",2278,"P2178","PERDUE FOODS LLC","Large","DE","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"19947",38.69832801,-75.38132396,NA
"20240","103405370",2351,"P7927","AMICK FARMS, LLC","Large","MD","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"21643",38.63468799,-75.85720903,NA
"20241","103405178",2436,"P18491","EASTERN SHORE POULTRY COMPANY, INC","Small","DE","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"19947-6307",38.69010499,-75.34925103,NA
"20242","103414345",2477,"P39","Pine Manor Inc.","Small","IN","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"46776",41.69301347,-85.16937238,NA
"20243","103406464",2813,"M2514+P18395","Four Star Foods","Small","IL","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"60608",41.84685499,-87.67142101,NA
"20244","103410698",2961,"M322A+P322","Pilgrim's Pride Corporation","Large","MN","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Leg","Positive","<10","56320",45.46213701,-94.40604702,"Kentucky"
"20245","103406714",3856,"P705","Pilgrim's Pride Corporation","Large","AR","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"71832",34.0319773,-94.34120613,NA
"20246","103407108",3883,"P7156+V7156","Tyson Foods, Inc.","Large","AR","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"71801",33.74094363,-93.61320112,NA
"20247","103410801",3890,"P7264+V7264","Sanderson Farms, Inc.","Large","LA","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"70401",30.50505299,-90.50832802,NA
"20248","103412145",4030,"M13170+P13170+V13170","Oklahoma City Meat Company","Very Small","OK","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"73108",35.463516,-97.53226297,NA
"20249","103412022",4128,"P325","Tyson Foods, Inc.","Large","TX","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"75935",31.79330499,-94.16618302,NA
"20250","103412543",4142,"P218","Pilgrim's Pride Corporation","Large","TX","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"75904",31.33459599,-94.75435701,NA
"20251","103405568",4420,"P19688+V19688","Sanderson Farms, Inc.","Large","TX","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"77803",30.64866801,-96.41643602,NA
"20252","103412061",4436,"M20088+P20088+V20088","Brakebush Irving, Inc.","Large","TX","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"75061",32.823109,-96.91255702,NA
"20253","103411747",4441,"M20106+P20106","Dallas USA Foods Inc.","Small","TX","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"75212",32.7744,-96.85778304,NA
"20254","103405149",4515,"P6666","Koch Foods of Gadsden, LLC","Large","AL","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"35903",33.96870801,-85.970744,NA
"20255","103414511",4516,"P7342+V7342","Wayne Farms LLC","Large","AL","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"36303",31.225337,-85.36252402,NA
"20256","103407715",4518,"P7485+V7485","Wayne Farms LLC","Large","AL","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"36346",31.50060398,-85.89957301,NA
"20257","103410658",4521,"M9141+P9141","Koch Foods of Mississippi","Large","MS","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"39074",32.35218138,-89.47379622,NA
"20258","103412355",4534,"M19636+P19636","Tyson Foods Inc","Large","TN","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"38261",36.41972599,-89.00994196,NA
"20259","103408207",4554,"P247","Sanderson Farms, Inc. (Processing Div)","Large","MS","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"39083",31.87906099,-90.38074397,NA
"20260","103415989",4595,"P6529","Koch Foods of  Montgomery, AL","Large","AL","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"36108",32.32943201,-86.35484698,NA
"20261","103405292",4755,"P19152+V19152","Koch Foods LLC","Large","TN","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"37813",36.14014501,-83.29584501,NA
"20262","103406830",4984,"M8139+P8139","Red Bird Farms Dist. Co.","Small","CO","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"80110",39.67071599,-105.008131,NA
"20263","103405316",5675,"M4150+P4150","Tommy's Quality Meats","Small","CA","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"92113",32.69468299,-117.138962,NA
"20264","103406521",5742,"M6090+P6090","Rogers Poultry","Small","CA","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"90001",33.97865699,-118.236351,NA
"20265","103413068",5854,"M18994+P18994","The 29ers Provisions","Small","CA","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"90058",34.00355099,-118.241621,NA
"20266","103408034",5881,"M19782+P19782","E. Excel Food Inc","Small","CA","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"92806",33.85648099,-117.83868,NA
"20267","103407265",6036,"P6164A","Foster Poultry Farms, LLC","Large","WA","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Wing","Negative",NA,"98626",46.126237,-122.899241,NA
"20268","103415546",9580,"P31881+V31881","DG Foods, LLC","Small","MS","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"39083",31.923947,-90.40065602,NA
"20269","103409543",9584,"M31932+P31932","Certified Meat Products","Small","CA","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"93725",36.69815999,-119.746527,NA
"20270","103413659",9836,"M33861+P33861","Standard Meat Company","Small","TX","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"76179",32.85543398,-97.35395198,NA
"20271","103416185",12454,"M34176+P34176","JBS Lenoir, Inc","Small","NC","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"28645",35.88164414,-81.56351685,NA
"20272","103411175",12666,"M4121A+P4121A+V4121A","Custom Made Meals","Small","CO","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"80216",39.79739262,-104.982274,NA
"20273","103414554",13257,"P33900+V33900","Foster Poultry Farms, LLC","Large","LA","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"71241",32.83771938,-92.43382557,NA
"20274","103405033",13263,"M39941+P39941","Casanova Market Inc.","Small","NY","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"11788",40.81417602,-73.25897051,NA
"20275","103405608",126518,"P46826","SHENANDOAH VALLEY ORGANIC","Small","VA","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Breast","Negative",NA,"22802",38.460116,-78.86648402,NA
"20276","103409198",126970,"M45457+P45457","J & Q Food, Inc.","Small","TX","HC_CPT_LBW01",2024-06-13,"Product-Raw-Intact-Chicken","Leg","Negative",NA,"76110",32.703205,-97.32604703,NA
